ORIGEN,280724,CH0001,CH0004,CH0006,CH0008,CH0009,CH0011,CH0012,CH0013,CH0017,CH0018,CH0019,CH0020,CH0023,CH0024,CH0025,CH0026,CH0027,CH0028,CH0029,CH0030,CH0031,CH0032,CH0034,CH0037,CH0038,CH0039,CH0041,CH0042,CH0043,CH0044,CH0045,CH0046,CH0047,CH0049,CH0050,CH0051,CH0052,CH0053,CH0054,CH0057,CH0059,CH0060,CH0061,CH0062,CH0063,CH0064,CH0065,CH0067,CH0068,CH0069,CH0070,CH0071,CH0072,CH0075,CH0076,CH0077,CH0079,CH0080,CH0081,CH0083,CH0084,CH0086,CH0087,CH0088,CH0089,CH0091,CH0092,CH0093,CH0094,CH0095,CH0096,CH0097,CH0098,CH0099,CH0100,CH0101,CH0102,CH0103,CH0104,CH0105,CH0106,CH0107,CH0109,CH0110,CH2669,,,,,CH0108
1600301,35.751,23.133,66.964,45.124,38.609,31.054,38.259,46.897,45.999,41.88,41.99,38.798,40.158,44.405,48.132,44.186,39.354,19.581,38.954,41.623,39.384,40.183,37.379,48.035,43.664,36.824,39.179,40.762,60.684,27.152,79.182,48.943,43.677,67.229,40.84,42.218,47.933,42.923,38.176,50.885,36.825,42.06,44.193,45.43,45.396,33.934,39.697,47.504,38.929,41.599,44.112,41.475,41.751,47.201,44.364,39.874,34.769,38.686,35.255,26.407,44.22,33.953,40.526,22.235,14.567,46.745,31.256,31.503,42.821,34.692,59.509,61.702,53.914,53.572,77.798,70.118,52.105,20.877,29.22,69.672,33.989,25.527,37.343,76.852,53.761,42.571,39.229,43.925,52.936,69.284,28.588
1600501,41.172,28.553,72.384,54.585,44.03,36.474,43.679,52.317,51.419,47.301,47.41,44.218,45.51,49.825,53.552,49.607,44.775,10.417,29.79,47.044,44.805,45.603,42.799,53.455,53.759,42.245,44.599,46.182,66.104,17.988,84.602,48.253,49.097,72.65,46.26,47.638,53.353,48.343,43.596,56.306,42.245,47.48,49.614,50.851,50.817,39.354,45.117,52.925,44.349,47.019,49.532,46.896,47.171,52.621,49.784,45.294,40.189,44.106,40.675,31.828,49.641,39.373,45.946,25.095,19.987,52.165,36.676,36.923,48.242,40.113,64.929,67.123,59.334,58.993,83.219,75.538,57.525,26.298,20.056,75.092,39.409,30.391,42.764,82.273,59.181,47.991,44.649,49.345,58.356,74.704,34.008
1600601,38.49,25.871,69.702,54.24,41.348,33.792,40.997,49.635,48.737,44.619,44.728,41.536,42.828,47.143,50.87,46.924,42.092,17.734,37.107,44.362,42.123,42.921,40.117,50.773,51.076,39.562,41.917,43.5,63.422,25.305,81.92,48.895,46.415,69.967,43.578,44.956,50.671,45.661,40.914,53.623,39.563,44.798,46.932,48.169,48.135,36.672,42.435,50.243,41.667,44.337,46.85,44.213,44.489,49.939,47.102,42.612,37.507,41.424,37.993,29.145,46.958,36.691,43.264,18.767,17.305,49.483,33.994,34.241,45.56,37.431,62.247,64.44,56.652,56.311,80.537,72.856,54.843,23.616,27.373,72.41,36.727,22.587,40.081,79.59,56.499,45.309,41.967,46.663,55.674,72.022,31.326
1600801,36.892,24.274,68.105,46.265,39.75,32.195,39.4,48.038,47.14,43.021,43.131,39.939,41.231,45.546,49.273,45.327,40.495,17.119,36.492,42.764,40.525,41.324,38.519,49.175,49.479,37.965,40.32,41.903,61.825,24.69,80.323,48.28,44.818,68.37,41.981,43.358,49.074,44.064,39.317,52.026,37.966,43.2,45.334,46.571,46.537,35.075,40.838,48.645,40.07,42.739,45.253,42.616,42.892,48.342,45.505,41.015,35.909,39.827,36.396,27.548,45.361,35.094,41.667,18.811,15.708,47.886,32.397,32.644,43.962,35.833,60.649,62.843,55.055,54.713,78.939,71.259,53.246,22.018,26.758,70.813,35.13,22.103,38.484,77.993,54.902,43.712,40.37,45.066,54.077,70.425,29.729
1600901,45.718,33.1,76.931,59.132,48.576,41.021,48.225,56.864,55.966,51.847,51.956,48.765,50.056,54.372,58.099,54.153,49.321,12.935,32.309,51.59,49.351,50.15,47.345,58.001,58.305,46.791,49.146,50.729,70.651,20.506,89.149,52.8,53.644,77.196,50.806,52.184,57.9,52.89,48.143,60.852,46.791,52.026,54.16,55.397,55.363,43.9,49.663,57.471,48.896,51.565,54.079,51.442,51.718,57.168,54.33,49.841,44.735,48.653,45.222,36.374,54.187,43.92,50.493,27.614,24.533,56.712,41.223,41.47,52.788,44.659,69.475,71.669,63.88,63.539,87.765,80.085,62.071,30.844,22.574,79.639,43.956,32.909,47.31,86.819,63.728,52.538,49.196,53.891,62.903,79.25,38.554
1601201,36.055,23.436,67.267,45.427,38.912,31.357,38.562,47.2,46.302,42.183,42.293,39.101,40.461,44.708,48.435,44.489,39.657,15.987,35.36,41.926,39.687,40.486,37.682,48.338,48.641,37.127,39.482,41.065,60.987,23.558,79.485,47.148,43.98,67.532,41.143,42.521,48.236,43.226,38.479,51.188,37.128,42.363,44.496,45.733,45.699,34.237,40.0,47.807,39.232,41.902,44.415,41.778,42.054,47.504,44.667,40.177,35.072,38.989,35.558,26.71,44.523,34.256,40.829,18.641,14.87,47.048,31.559,31.806,43.125,34.995,59.812,62.005,54.217,53.875,78.101,70.421,52.408,21.18,25.626,69.975,34.292,21.933,37.646,77.155,54.064,42.874,39.532,44.228,53.239,69.587,28.891
1601202,36.108,23.49,67.321,45.481,38.966,31.411,38.616,47.254,46.356,42.237,42.346,39.155,40.515,44.762,48.489,44.543,39.711,17.253,36.626,41.98,39.741,40.54,37.735,48.391,44.021,37.181,39.536,41.119,61.041,24.824,79.539,45.786,44.034,67.586,41.196,42.574,48.29,43.28,38.533,51.242,37.182,42.416,44.55,45.787,45.753,34.29,40.053,47.861,39.286,41.955,44.469,41.832,42.108,47.558,44.72,40.231,35.125,39.043,35.612,26.764,44.577,34.31,40.883,19.907,14.923,47.102,31.613,31.86,43.178,35.049,59.865,62.059,54.27,53.929,78.155,70.475,52.462,21.234,26.892,70.029,34.346,23.199,37.7,77.209,54.118,42.928,39.586,44.281,53.293,69.64,28.944
1601203,38.159,25.54,69.372,47.531,41.017,33.462,40.666,49.305,48.407,44.288,44.397,41.206,42.497,46.813,50.54,46.594,41.762,15.804,35.178,44.031,41.792,42.591,39.786,50.442,50.746,39.232,41.587,43.17,63.092,23.375,81.59,43.387,46.084,69.637,43.247,44.625,50.341,45.331,40.583,53.293,39.232,44.467,46.601,47.838,47.804,36.341,42.104,49.912,41.337,44.006,46.52,43.883,44.159,49.609,46.771,42.281,37.176,41.094,37.663,28.815,46.628,36.361,42.934,21.962,16.974,49.152,33.664,33.911,45.229,37.1,61.916,64.11,56.321,55.98,80.206,72.526,54.512,23.285,25.443,72.08,36.397,25.254,39.751,79.26,56.168,44.979,41.637,46.332,55.343,71.691,30.995
1601501,43.443,30.824,74.655,56.856,46.301,38.745,45.95,54.589,53.691,49.572,49.681,46.489,47.781,52.096,55.823,51.878,47.046,10.66,30.033,49.315,47.076,47.875,45.07,55.726,56.03,44.516,46.87,48.453,68.375,18.231,86.874,50.524,51.368,74.921,48.531,49.909,55.625,50.615,45.867,58.577,44.516,49.751,51.885,53.122,53.088,41.625,47.388,55.196,46.62,49.29,51.803,49.167,49.442,54.892,52.055,47.565,42.46,46.377,42.946,34.099,51.912,41.644,48.217,25.338,22.258,54.436,38.947,39.194,50.513,42.384,67.2,69.394,61.605,61.264,85.49,77.81,59.796,28.569,20.299,77.363,41.681,30.634,45.035,84.544,61.452,50.262,46.921,51.616,60.627,76.975,36.279
1620101,46.026,47.558,73.697,35.153,34.576,39.613,40.658,32.885,31.987,34.289,34.399,34.953,30.056,40.855,36.08,28.735,32.946,80.868,79.553,35.069,43.693,35.455,63.909,35.805,37.535,56.456,32.135,29.971,31.043,76.404,31.258,109.857,28.226,73.962,30.448,31.955,35.703,67.394,40.575,43.424,32.841,34.729,53.059,31.418,31.384,48.529,33.605,37.275,34.417,33.944,31.728,33.2,33.163,31.75,59.507,33.861,39.282,31.329,56.979,46.066,30.295,58.869,66.546,56.568,66.065,26.532,50.126,39.594,26.967,45.721,66.242,34.462,16.19,70.375,84.531,55.152,44.644,48.442,78.472,30.932,60.52,69.315,63.747,28.487,33.388,59.705,31.873,31.568,30.503,30.587,73.784
1620201,47.758,49.289,75.429,36.884,36.308,41.345,42.39,34.617,33.719,36.021,36.13,36.685,31.788,42.586,37.812,30.467,34.678,82.6,81.284,36.8,45.425,37.187,65.641,37.536,39.267,58.188,33.867,31.703,32.775,78.136,32.989,111.589,29.957,75.694,32.179,33.686,37.435,69.125,42.307,45.156,34.572,36.46,54.791,33.15,33.116,50.261,35.336,39.006,36.149,35.675,33.46,34.932,34.894,33.481,61.238,35.593,41.014,33.061,58.711,47.797,32.027,60.601,68.277,58.3,67.797,28.264,51.857,41.326,28.699,47.453,67.973,36.193,17.922,72.106,86.263,56.884,46.375,50.174,80.204,32.664,62.252,71.047,65.478,30.219,35.119,61.436,33.604,33.3,32.234,32.319,75.516
1620301,46.562,48.093,74.233,35.688,35.112,40.149,41.193,33.42,32.522,34.825,34.934,35.489,30.592,41.39,36.615,29.271,33.481,81.404,80.088,35.604,44.229,35.991,64.445,36.34,38.071,56.991,32.671,30.507,31.578,76.94,31.793,110.392,28.761,74.498,30.983,32.49,36.239,67.929,41.11,43.96,33.376,35.264,53.594,31.954,31.92,49.064,34.14,37.81,34.953,34.479,32.263,33.736,33.698,32.285,60.042,34.397,39.817,31.865,57.514,46.601,30.831,59.405,67.081,57.103,66.6,27.068,50.661,40.129,27.503,46.256,66.777,34.997,16.726,70.91,85.067,55.687,45.179,48.978,79.008,31.468,61.055,69.851,64.282,29.023,33.923,60.24,32.408,32.104,31.038,31.123,74.32
1630101,60.498,62.029,88.784,49.625,49.048,54.085,55.13,47.357,46.459,48.761,48.87,49.425,44.528,55.326,50.552,43.207,47.418,95.34,69.058,49.541,58.165,49.927,78.381,50.277,52.007,70.928,46.607,44.443,46.13,90.876,41.617,124.329,42.698,89.05,44.919,46.427,50.175,82.481,55.047,57.896,47.313,49.201,67.531,45.89,45.856,63.001,48.076,51.746,48.889,48.416,46.2,47.672,47.634,46.222,74.594,48.333,53.754,45.801,71.451,60.538,44.767,73.341,81.017,71.04,80.537,41.004,64.598,54.066,41.439,60.193,81.329,49.549,30.662,85.462,99.619,70.239,59.115,62.914,92.944,50.084,74.992,83.787,78.219,47.639,47.859,74.177,46.344,46.04,44.975,49.739,88.256
1630102,62.995,64.527,91.282,52.122,51.545,56.582,57.627,49.854,48.956,51.258,51.368,51.922,47.025,57.824,53.049,45.704,49.915,97.837,71.556,52.038,60.662,52.424,80.879,52.774,54.504,73.425,49.104,46.94,48.627,93.373,44.115,126.826,45.195,91.547,47.417,48.924,52.672,84.978,57.544,60.393,49.81,51.698,70.028,48.387,48.353,65.498,50.574,54.244,51.386,50.913,48.697,50.169,50.132,48.719,69.474,50.83,56.251,48.299,73.948,63.035,47.264,75.838,83.515,73.537,83.034,43.501,67.095,56.563,43.936,62.69,83.826,52.046,33.159,87.959,102.116,72.736,61.613,65.412,95.442,52.581,77.489,86.284,80.716,50.136,50.357,76.674,48.842,48.537,47.472,52.236,90.753
1640101,51.008,52.539,79.294,40.134,39.558,44.594,45.639,37.866,36.968,39.271,39.38,39.935,35.038,45.836,41.061,33.717,37.927,85.85,84.534,40.05,48.675,40.436,68.891,40.786,42.516,61.437,37.117,34.953,36.64,81.386,40.919,114.838,33.207,79.559,35.429,36.936,40.685,72.99,45.556,48.405,37.822,39.71,58.04,36.4,36.366,53.51,38.586,42.256,39.399,38.925,36.709,38.182,38.144,36.731,57.486,38.843,44.263,36.311,61.96,51.047,35.277,63.85,71.527,61.549,71.046,31.514,55.107,44.575,31.949,50.702,71.838,40.058,21.172,75.971,90.128,60.749,49.625,53.424,83.454,40.593,65.501,74.297,68.728,38.149,38.369,64.686,36.854,36.55,35.484,40.248,78.766
1640201,51.396,52.928,79.682,40.523,39.538,44.983,46.028,38.255,37.357,39.659,39.769,39.914,35.426,46.225,41.45,34.105,38.316,86.238,84.923,40.439,49.063,40.825,69.279,41.175,42.905,61.826,37.505,35.341,37.028,81.774,41.307,115.227,33.596,79.948,35.817,37.325,41.073,73.379,45.945,48.794,38.211,40.099,58.429,36.788,36.754,53.899,38.975,42.645,39.787,39.314,37.098,38.57,38.533,37.12,57.874,39.231,44.652,36.699,62.349,51.436,35.665,64.239,71.916,61.938,71.435,31.902,55.496,44.964,32.337,51.091,72.227,40.447,21.56,76.36,90.517,61.137,50.014,53.812,83.842,40.982,65.89,74.685,69.117,38.537,38.758,65.075,37.243,36.938,35.873,40.637,79.154
1640301,52.434,53.966,80.721,41.561,40.984,46.021,47.066,39.293,38.395,40.697,40.807,41.361,36.464,47.263,42.488,35.143,39.354,87.276,85.961,41.477,50.101,41.863,70.318,42.213,43.943,62.864,38.543,36.379,38.067,82.812,36.465,116.265,34.634,80.986,36.856,38.363,42.111,74.417,46.983,49.832,39.249,41.137,59.467,37.826,37.792,54.937,40.013,43.683,40.826,40.352,38.136,39.608,39.571,38.158,58.913,40.269,45.69,37.738,63.387,52.474,36.704,65.277,72.954,62.976,72.473,32.94,56.534,46.002,33.375,52.129,73.265,41.485,22.598,77.398,91.555,62.175,51.052,54.851,84.881,36.139,66.928,75.723,70.155,33.694,39.796,66.113,38.281,37.976,36.911,35.794,80.192
1640401,49.587,51.118,77.873,38.713,38.137,43.174,44.218,36.445,35.547,37.85,37.959,38.514,33.617,44.415,39.641,32.296,36.507,84.429,83.113,38.629,47.254,39.016,67.47,39.365,41.096,60.017,35.696,33.532,35.219,79.965,39.498,113.417,31.786,78.138,34.008,35.515,39.264,71.569,44.136,44.548,36.401,38.289,56.619,34.979,34.945,52.089,37.165,40.835,37.978,37.504,35.289,36.761,36.723,35.31,56.065,37.422,42.842,34.89,60.539,49.626,33.856,62.43,70.106,60.128,69.625,30.093,53.686,43.154,30.528,49.281,70.417,38.637,19.751,74.551,88.707,59.328,48.204,52.003,82.033,39.172,64.081,72.876,67.307,36.728,36.948,63.265,35.433,35.129,34.063,38.827,77.345
1640501,49.563,51.094,77.849,38.689,38.113,43.15,44.195,36.422,35.524,37.826,37.935,38.49,33.593,44.391,39.617,32.272,36.483,84.405,83.089,38.605,47.23,38.992,67.446,39.341,41.072,59.993,35.672,33.508,35.195,79.941,39.474,113.394,31.762,78.114,33.984,35.491,39.24,71.546,44.112,44.524,36.377,38.265,56.596,34.955,34.921,52.066,37.141,40.811,37.954,37.48,35.265,36.737,36.699,35.287,56.041,37.398,42.819,34.866,60.516,49.602,33.832,62.406,70.082,60.105,69.602,30.069,53.662,43.131,30.504,49.258,70.394,38.614,19.727,74.527,88.683,59.304,48.18,51.979,82.009,39.149,64.057,72.852,67.283,36.704,36.924,63.241,35.409,35.105,34.039,38.804,77.321
1650101,50.665,68.739,49.08,48.704,50.753,58.936,51.542,48.616,48.094,46.996,46.686,51.13,52.352,46.139,43.309,58.937,49.775,102.194,109.754,46.448,48.963,48.985,65.378,45.039,43.515,54.502,56.092,52.268,42.291,97.73,33.285,111.023,58.427,50.422,53.327,49.764,44.938,57.651,51.459,37.507,59.111,46.108,58.921,49.307,49.212,57.22,50.596,42.681,50.594,47.723,50.317,48.384,48.039,61.951,51.163,51.896,52.502,61.531,59.217,63.384,49.783,63.731,62.207,77.894,77.93,53.157,57.55,58.916,52.992,50.866,56.499,42.452,61.6,60.632,49.87,14.944,40.679,69.624,99.798,27.61,66.198,90.641,63.74,29.303,50.525,60.599,62.074,50.158,52.934,27.265,76.022
1660101,50.863,64.864,50.109,37.549,42.664,56.919,42.826,36.558,38.249,39.875,39.984,43.041,42.507,46.322,38.058,46.041,41.686,98.174,96.859,39.618,49.161,42.079,63.905,37.783,42.998,51.767,45.662,42.423,28.812,93.71,24.049,108.288,45.532,51.452,43.482,39.919,37.682,56.178,42.743,35.474,46.845,40.2,61.759,38.043,37.948,51.013,41.004,40.229,42.505,40.042,41.744,40.295,38.447,49.056,49.529,43.807,52.7,48.636,59.272,63.372,39.938,61.162,60.734,73.874,75.195,43.316,57.748,56.9,43.151,51.065,55.026,32.231,44.226,59.159,73.316,23.895,39.859,65.749,95.779,18.374,62.813,86.621,62.268,13.147,35.309,54.783,49.179,41.989,38.249,18.029,73.287
1670101,29.075,46.9,43.377,22.343,24.393,37.346,25.181,22.256,21.734,20.636,20.326,24.769,25.992,23.814,18.954,32.576,23.414,84.709,83.394,20.087,27.373,22.624,44.801,18.679,20.493,32.662,29.731,25.907,15.931,80.245,23.629,89.184,32.067,43.642,26.966,23.403,18.577,37.073,25.098,16.37,30.914,19.747,34.84,22.946,22.851,31.909,24.235,21.125,24.234,21.362,23.957,22.023,21.678,35.591,30.425,25.536,30.953,35.171,37.377,41.545,23.423,39.267,41.63,60.409,56.09,26.797,42.286,37.327,26.632,29.277,35.921,10.694,35.239,40.055,54.211,11.159,20.754,47.784,82.314,22.397,40.918,73.156,43.163,19.647,24.165,35.679,35.714,23.797,26.574,22.009,54.183
1680101,61.478,63.009,85.681,50.604,50.028,55.065,56.109,48.336,47.438,49.741,49.85,50.405,45.508,56.306,51.532,44.187,48.398,96.32,65.821,50.52,59.145,50.907,79.361,51.256,52.987,71.908,47.587,45.423,51.603,91.856,64.311,125.308,43.677,85.946,45.899,47.406,51.155,78.731,56.027,58.876,48.292,50.18,68.51,46.87,46.836,63.98,49.056,52.726,49.869,49.395,47.18,48.652,48.614,47.201,67.956,49.313,54.733,46.781,72.43,61.517,45.747,74.321,81.997,72.019,81.516,41.984,65.577,55.045,42.419,61.172,78.226,55.022,31.836,80.86,96.516,75.712,60.095,63.894,93.924,54.801,75.972,58.291,79.198,49.207,48.839,75.156,47.324,47.02,45.954,54.412,89.236
1680201,57.408,58.939,81.612,46.535,45.958,50.995,52.04,44.267,43.369,45.671,45.78,46.335,41.438,52.236,47.462,40.117,44.328,92.25,61.751,46.451,55.075,46.837,75.291,47.187,48.917,67.838,43.517,41.353,47.534,87.786,60.241,121.239,39.608,81.877,41.829,43.337,47.085,74.662,51.957,54.806,44.223,46.111,64.441,42.8,42.766,59.911,44.986,48.656,45.799,45.326,43.11,44.582,44.544,43.132,63.886,45.243,50.664,42.711,68.361,57.448,41.677,70.251,77.927,67.95,77.447,37.914,61.508,50.976,38.349,57.103,74.156,50.952,27.766,76.79,92.446,71.643,56.025,59.824,89.854,50.731,71.902,54.221,75.129,51.745,44.769,71.087,43.254,42.95,41.885,50.343,85.166
1680701,62.78,64.311,86.983,51.906,51.33,56.367,57.412,49.639,48.741,51.043,51.152,51.707,46.81,57.608,52.834,45.489,49.7,97.622,67.123,51.822,60.447,52.209,80.663,52.558,54.289,73.21,48.889,46.725,52.905,93.158,53.139,126.611,44.979,87.249,47.201,48.708,52.457,80.033,57.329,60.178,49.594,51.482,69.813,48.172,48.138,65.283,50.358,54.028,51.171,50.697,48.482,49.954,49.916,48.503,69.258,50.615,56.036,48.083,73.733,62.819,47.049,75.623,83.299,73.322,82.819,43.286,66.879,56.347,43.721,62.475,79.528,56.324,33.138,82.162,97.818,77.014,61.397,65.196,95.226,56.103,77.274,59.593,80.5,50.369,50.141,76.458,48.626,48.322,47.256,55.714,90.538
1690101,61.973,63.504,86.176,51.099,50.523,55.559,56.604,48.831,47.933,50.236,50.345,50.899,46.002,56.801,52.026,44.681,48.892,57.794,50.394,51.015,59.639,51.401,79.856,51.751,53.481,72.402,48.081,45.918,52.098,48.29,64.806,125.803,44.172,86.441,46.394,47.901,51.65,79.226,56.521,59.37,48.787,50.675,69.005,47.365,47.331,64.475,49.551,53.221,50.364,49.89,47.674,49.146,49.109,47.696,68.451,49.807,55.228,47.276,72.925,62.012,46.242,74.815,82.492,72.514,82.011,42.479,66.072,55.54,42.914,61.667,78.721,55.517,32.33,81.355,97.01,76.207,60.59,64.389,49.609,55.296,76.466,42.864,79.693,56.309,49.334,75.651,47.819,47.515,46.449,54.907,89.73
1690201,62.1,63.631,86.303,51.226,50.65,55.687,56.732,48.959,48.061,50.363,50.472,51.027,46.13,56.928,52.154,44.809,49.02,96.942,52.858,51.142,59.767,51.529,79.983,51.878,53.609,72.53,48.209,46.045,52.225,50.755,64.933,125.931,44.299,86.569,46.521,48.028,51.777,79.353,56.649,59.498,48.914,50.802,69.133,47.492,47.458,64.603,49.678,53.348,50.491,50.017,47.802,49.274,49.236,47.823,68.578,49.935,55.356,47.403,73.053,62.139,46.369,74.943,82.619,72.642,82.139,42.606,66.199,55.668,43.041,61.795,78.848,55.644,32.458,81.482,97.138,76.334,60.717,64.516,52.074,55.423,76.594,45.328,79.82,56.437,49.461,75.778,47.946,47.642,46.576,55.034,89.858
1690301,62.132,63.663,86.335,51.258,50.682,55.718,56.763,48.99,48.092,50.395,50.504,51.059,46.162,56.96,52.185,44.841,49.051,57.953,50.553,51.174,59.798,51.56,80.015,51.91,53.64,72.561,48.24,46.077,52.257,48.449,64.965,125.962,44.331,86.6,46.553,48.06,51.809,79.385,56.68,59.529,48.946,50.834,69.164,47.524,47.49,64.634,49.71,53.38,50.523,50.049,47.833,49.306,49.268,47.855,68.61,49.967,55.387,47.435,73.084,62.171,46.401,74.974,82.651,72.673,82.17,42.638,66.231,55.699,43.073,61.826,78.88,55.676,32.489,81.514,97.169,76.366,60.749,64.548,49.768,55.455,76.625,43.023,79.852,56.468,49.493,75.81,47.978,47.674,46.608,55.066,89.89
1700101,55.723,68.294,14.993,59.582,62.805,70.44,62.454,59.494,58.972,58.188,58.011,62.993,63.225,50.768,55.308,70.267,62.156,108.566,115.905,57.52,54.848,58.892,57.076,56.111,55.515,54.057,66.955,63.14,66.941,104.102,82.917,106.168,69.757,16.335,64.199,61.407,56.01,49.348,62.371,54.012,64.992,57.18,50.618,61.55,61.374,56.882,61.474,54.681,63.125,58.795,61.18,60.765,58.917,73.282,46.854,65.512,58.383,67.489,56.456,62.939,60.655,55.429,47.681,84.266,74.978,64.02,63.68,64.797,63.855,56.748,27.09,61.922,74.957,34.502,17.939,39.782,55.232,68.803,106.17,73.407,57.896,97.013,55.438,80.588,61.403,52.297,67.779,61.021,68.589,73.019,71.167
1710101,64.908,68.881,86.122,79.911,84.638,77.082,84.287,79.824,79.302,78.518,78.341,84.826,76.044,67.992,75.638,90.214,85.382,59.683,113.002,77.85,68.74,69.389,48.216,76.441,75.844,60.412,85.207,86.79,86.189,101.2,104.376,8.995,89.705,86.387,86.868,81.736,76.34,62.081,84.204,74.472,82.853,77.51,63.351,81.88,81.704,62.657,70.475,75.01,84.957,71.098,81.51,87.503,79.246,93.229,67.951,85.902,68.96,84.714,54.193,64.815,80.985,53.059,59.297,81.364,46.558,92.773,67.365,77.531,88.85,63.792,78.666,87.732,99.942,59.445,96.956,93.705,75.692,65.901,103.268,94.866,51.637,94.111,51.046,102.047,81.733,61.749,85.257,81.35,89.05,94.478,34.846
1710301,64.29,68.263,85.504,79.293,84.02,76.464,83.669,79.206,78.684,77.9,77.723,84.208,75.427,67.374,75.02,89.596,84.764,59.065,112.384,77.232,68.123,68.771,47.598,75.823,75.226,59.794,84.589,86.172,85.571,100.582,103.759,9.896,89.087,85.769,86.25,81.119,75.722,61.463,83.586,73.855,82.235,76.892,62.733,81.262,81.086,62.039,69.857,74.392,84.339,70.481,80.892,86.885,78.628,92.611,67.333,85.284,68.343,84.096,53.575,64.197,80.367,52.441,58.679,80.746,45.94,92.155,66.747,76.913,88.232,63.174,78.049,87.114,99.324,58.827,96.338,93.087,75.074,65.283,102.65,94.248,51.019,93.493,50.428,101.429,81.115,61.131,84.639,80.732,88.432,93.86,34.228
1710802,60.424,64.396,81.637,75.427,80.153,72.597,79.802,75.339,74.817,74.033,73.856,80.341,71.56,63.507,71.153,85.73,80.898,55.198,108.518,73.365,64.256,64.904,43.731,71.956,71.359,55.927,80.722,82.305,81.704,96.715,99.892,5.114,85.22,81.902,82.383,77.252,71.855,57.596,79.719,69.988,78.368,73.025,58.867,77.395,77.219,58.172,65.99,70.525,66.298,66.614,77.025,83.019,74.762,88.744,63.466,81.417,64.476,80.229,49.708,60.33,76.5,48.574,54.812,76.879,42.073,88.288,62.88,73.046,84.365,59.307,74.182,83.247,95.457,54.96,92.472,89.221,71.207,61.416,98.783,90.382,47.153,89.626,46.561,97.562,77.248,57.264,80.773,76.865,84.565,89.993,30.362
1710803,65.509,69.481,86.722,80.512,85.238,77.683,84.887,80.424,79.902,79.118,78.941,85.426,76.645,68.592,76.238,90.815,85.983,60.283,113.603,78.45,69.341,69.989,48.816,77.041,76.444,61.012,85.808,87.39,86.79,101.8,104.977,9.595,90.305,86.988,87.468,82.337,76.94,62.681,84.804,75.073,83.453,78.11,63.952,82.48,82.304,63.257,71.075,75.61,85.558,71.699,82.11,88.104,79.847,93.829,68.551,86.502,69.561,85.314,54.793,65.415,81.585,53.659,59.897,81.964,47.158,93.373,67.965,78.131,89.45,64.392,79.267,88.332,100.542,60.045,97.557,94.306,76.292,66.501,103.868,95.467,52.238,94.711,51.646,102.647,82.333,62.349,85.858,81.95,89.65,95.078,35.447
1711001,63.778,67.751,84.992,78.781,83.508,75.952,83.157,78.694,78.172,77.388,77.211,83.696,74.915,66.862,74.508,89.084,84.252,58.553,111.872,76.72,67.61,68.259,47.086,75.311,74.714,59.282,84.077,85.66,85.059,100.07,103.246,0.002,88.575,85.257,85.738,80.607,75.21,60.951,83.074,73.342,81.723,76.38,62.221,80.75,80.574,61.527,69.345,73.88,83.827,69.969,80.38,86.373,78.116,92.099,66.821,84.772,67.83,83.584,53.063,63.685,79.855,51.929,58.167,80.234,45.428,91.643,66.235,76.401,87.72,62.662,77.537,86.602,98.812,58.315,95.826,92.575,74.562,64.771,102.138,93.736,50.507,92.981,49.916,100.917,80.603,60.619,84.127,80.22,87.92,93.348,33.716
1711101,66.78,70.753,87.994,81.783,86.51,78.954,86.159,81.696,81.174,80.39,80.213,86.698,77.917,69.864,77.51,92.086,73.08,61.555,114.874,79.722,70.613,71.261,50.088,78.313,77.716,62.284,87.079,88.662,88.061,103.072,106.249,10.867,91.577,88.259,88.74,83.609,78.212,63.953,86.076,76.345,84.725,79.382,65.223,83.752,83.576,64.529,72.347,76.882,86.829,72.971,83.382,89.375,81.118,95.101,69.823,87.774,70.833,86.586,56.065,66.687,82.857,54.931,61.169,83.236,48.43,94.645,69.237,79.403,90.722,65.664,80.539,89.604,101.814,61.317,98.828,95.577,77.564,67.773,105.14,96.738,53.509,95.983,52.918,103.919,83.605,63.621,87.129,83.222,100.836,96.35,36.719
